library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collection_device,samp_mat_process,source_material_ID,sample_name,sample_accession,study_accession
P30617_1053,COI Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,44G8,NA,1 individual,175 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1053,Trawl_120.SPRAS22_SILL_78_COI,ENA:ERS23543844,ENA:PRJEB85974
P30617_1054,COI Clupea harengus 2022-05-15 SPRAS22,Clupea harengus,2022-05-15,42G6,NA,1 individual,175 mm,56.51278273 16.9490442,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1054,Trawl_129.SPRAS22_SILL_145_COI,ENA:ERS23543845,ENA:PRJEB85974
P30617_1055,COI Clupea harengus 2022-05-15 SPRAS22,Clupea harengus,2022-05-15,42G6,NA,1 individual,155 mm,56.51278273 16.9490442,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1055,Trawl_129.SPRAS22_SILL_148_COI,ENA:ERS23543846,ENA:PRJEB85974
P30617_1056,COI Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,175 mm,57.15767317 17.3177403,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1056,Trawl_132.SPRAS22_SILL_156_COI,ENA:ERS23543847,ENA:PRJEB85974
P30617_1057,COI Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,165 mm,57.15767317 17.3177403,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1057,Trawl_132.SPRAS22_SILL_158_COI,ENA:ERS23543848,ENA:PRJEB85974
P30617_1058,COI Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,185 mm,57.15767317 17.3177403,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1058,Trawl_132.SPRAS22_SILL_159_COI,ENA:ERS23543849,ENA:PRJEB85974
P30617_1059,COI Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,110 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1059,Trawl_119.SPRAS22_SK.SILL_63_COI,ENA:ERS23543850,ENA:PRJEB85974
P30617_1060,COI Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,115 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1060,Trawl_119.SPRAS22_SK.SILL_66_COI,ENA:ERS23543851,ENA:PRJEB85974
P30617_1061,COI Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,105 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1061,Trawl_119.SPRAS22_SK.SILL_69_COI,ENA:ERS23543852,ENA:PRJEB85974
P30617_1062,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,43G7,NA,1 individual,115 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1062,Trawl_122.SPRAS22_SK.SILL_83_COI,ENA:ERS23543853,ENA:PRJEB85974
P30617_1063,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,43G7,NA,1 individual,115 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1063,Trawl_122.SPRAS22_SK.SILL_85_COI,ENA:ERS23543854,ENA:PRJEB85974
P30617_1064,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1064,Trawl_123.SPRAS22_SK.SILL_93_COI,ENA:ERS23543856,ENA:PRJEB85974
P30617_1065,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1065,Trawl_123.SPRAS22_SK.SILL_94_COI,ENA:ERS23543857,ENA:PRJEB85974
P30617_1066,COI Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1066,Trawl_123.SPRAS22_SK.SILL_95_COI,ENA:ERS23543858,ENA:PRJEB85974
P30617_1067,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,45 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1067,Trawl_115.SPRAS22_SPIGG_34_COI,ENA:ERS23543859,ENA:PRJEB85974
P30617_1068,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,55 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1068,Trawl_115.SPRAS22_SPIGG_36_COI,ENA:ERS23543861,ENA:PRJEB85974
P30617_1069,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,45 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1069,Trawl_115.SPRAS22_SPIGG_38_COI,ENA:ERS23543862,ENA:PRJEB85974
P30617_1070,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,60 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1070,Trawl_119.SPRAS22_SPIGG_64_COI,ENA:ERS23543863,ENA:PRJEB85974
P30617_1071,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,40 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1071,Trawl_119.SPRAS22_SPIGG_65_COI,ENA:ERS23543864,ENA:PRJEB85974
P30617_1072,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,45 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1072,Trawl_119.SPRAS22_SPIGG_68_COI,ENA:ERS23543865,ENA:PRJEB85974
P30617_1073,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,43G7,NA,1 individual,70 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1073,Trawl_122.SPRAS22_SPIGG_94_COI,ENA:ERS23543867,ENA:PRJEB85974
P30617_1074,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,43G7,NA,1 individual,65 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1074,Trawl_122.SPRAS22_SPIGG_97_COI,ENA:ERS23543868,ENA:PRJEB85974
P30617_1075,COI Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,170 mm,58.70211763 18.30917982,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1075,Trawl_113.SPRAS22_SILL_21_COI,ENA:ERS23543869,ENA:PRJEB85974
P30617_1076,COI Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,190 mm,58.70211763 18.30917982,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1076,Trawl_113.SPRAS22_SILL_24_COI,ENA:ERS23543870,ENA:PRJEB85974
P30617_1077,COI Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,175 mm,58.70211763 18.30917982,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1077,Trawl_113.SPRAS22_SILL_28_COI,ENA:ERS23543871,ENA:PRJEB85974
P30617_1078,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,160 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1078,Trawl_117.SPRAS22_SILL_53_COI,ENA:ERS23543872,ENA:PRJEB85974
P30617_1079,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,150 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1079,Trawl_117.SPRAS22_SILL_56_COI,ENA:ERS23543873,ENA:PRJEB85974
P30617_1080,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,175 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1080,Trawl_117.SPRAS22_SILL_59_COI,ENA:ERS23543874,ENA:PRJEB85974
P30617_1081,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,160 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1081,Trawl_123.SPRAS22_SILL_96_COI,ENA:ERS23543876,ENA:PRJEB85974
P30617_1082,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,180 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1082,Trawl_123.SPRAS22_SILL_98_COI,ENA:ERS23543877,ENA:PRJEB85974
P30617_1083,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,55 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1083,Trawl_116.SPRAS22_SPIGG_42_COI,ENA:ERS23543878,ENA:PRJEB85974
P30617_1084,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,45 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1084,Trawl_116.SPRAS22_SPIGG_44_COI,ENA:ERS23543879,ENA:PRJEB85974
P30617_1085,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,60 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1085,Trawl_117.SPRAS22_SPIGG_54_COI,ENA:ERS23543880,ENA:PRJEB85974
P30617_1086,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,45 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1086,Trawl_117.SPRAS22_SPIGG_56_COI,ENA:ERS23543881,ENA:PRJEB85974
P30617_1087,COI Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,65 mm,58.11494743 18.14158572,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1087,Trawl_117.SPRAS22_SPIGG_57_COI,ENA:ERS23543882,ENA:PRJEB85974
P30617_1088,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,75 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1088,Trawl_120.SPRAS22_SPIGG_72_COI,ENA:ERS23543883,ENA:PRJEB85974
P30617_1089,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,60 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1089,Trawl_120.SPRAS22_SPIGG_75_COI,ENA:ERS23543884,ENA:PRJEB85974
P30617_1090,COI Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,65 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1090,Trawl_120.SPRAS22_SPIGG_79_COI,ENA:ERS23543885,ENA:PRJEB85974
P30617_1091,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,60 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1091,Trawl_123.SPRAS22_SPIGG_107_COI,ENA:ERS23543886,ENA:PRJEB85974
P30617_1092,COI Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,60 mm,56.98251293 18.89569338,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1092,Trawl_124.SPRAS22_SPIGG_113_COI,ENA:ERS23543887,ENA:PRJEB85974
P30617_1093,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,85 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1093,Trawl_115.SPRAS22_SK.SILL_34_COI,ENA:ERS23543888,ENA:PRJEB85974
P30617_1094,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,120 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1094,Trawl_115.SPRAS22_SK.SILL_37_COI,ENA:ERS23543889,ENA:PRJEB85974
P30617_1095,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,115 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1095,Trawl_115.SPRAS22_SK.SILL_39_COI,ENA:ERS23543890,ENA:PRJEB85974
P30617_1096,COI Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.38089485 18.73758073,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1096,Trawl_116.SPRAS22_SK.SILL_44_COI,ENA:ERS23543891,ENA:PRJEB85974
P30617_1097,COI Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,44G8,NA,1 individual,100 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1097,Trawl_120.SPRAS22_SK.SILL_73_COI,ENA:ERS23543892,ENA:PRJEB85974
P30617_1098,COI Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,44G8,NA,1 individual,110 mm,57.9526785 18.23130468,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1098,Trawl_120.SPRAS22_SK.SILL_75_COI,ENA:ERS23543893,ENA:PRJEB85974
P30617_1099,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,165 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1099,Trawl_115.SPRAS22_SILL_34_COI,ENA:ERS23543894,ENA:PRJEB85974
P30617_1100,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,170 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1100,Trawl_115.SPRAS22_SILL_37_COI,ENA:ERS23543895,ENA:PRJEB85974
P30617_1101,COI Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,100 mm,58.80210497 18.5743016,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1101,Trawl_115.SPRAS22_SILL_39_COI,ENA:ERS23543896,ENA:PRJEB85974
P30617_1102,COI Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,145 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1102,Trawl_119.SPRAS22_SILL_66_COI,ENA:ERS23543897,ENA:PRJEB85974
P30617_1103,COI Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,170 mm,58.16356825 17.72719063,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1103,Trawl_119.SPRAS22_SILL_69_COI,ENA:ERS23543898,ENA:PRJEB85974
P30617_1104,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,43G7,NA,1 individual,160 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1104,Trawl_122.SPRAS22_SILL_83_COI,ENA:ERS23543899,ENA:PRJEB85974
P30617_1105,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,43G7,NA,1 individual,170 mm,57.38397763 17.50227973,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1105,Trawl_122.SPRAS22_SILL_87_COI,ENA:ERS23543900,ENA:PRJEB85974
P30617_1106,COI Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,180 mm,56.80215705 17.61870828,"Metabarcoding of COI gene using mlCOIintF-dgHCO2198 primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1106,Trawl_123.SPRAS22_SILL_93_COI,ENA:ERS23543901,ENA:PRJEB85974
