library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
P15212_4038,18S rRNA Centropages 2019-06-01 Surface BY5,Centropages,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_18,D-639_18,ENA:ERR9523677,ENA:PRJEB52087
P15212_4039,18S rRNA Centropages 2019-06-01 Surface BY5,Centropages,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_19,D-639_19,ENA:ERR9523678,ENA:PRJEB52087
P15212_4040,18S rRNA Centropages 2019-06-01 Surface BY5,Centropages,2019-06-01T00:00:00Z,By5,0-30,10 individuals,< 90 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-639_20,D-639_20,ENA:ERR9523679,ENA:PRJEB52087
P15212_4041,18S rRNA Calanus 2019-06-01 Surface A17,Calanus,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_1,D-706_1,ENA:ERR9523680,ENA:PRJEB52087
P15212_4042,18S rRNA Calanus 2019-06-01 Surface A17,Calanus,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_2,D-706_2,ENA:ERR9523681,ENA:PRJEB52087
P15212_4043,18S rRNA Calanus 2019-06-01 Surface A17,Calanus,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_3,D-706_3,ENA:ERR9523682,ENA:PRJEB52087
P15212_4044,18S rRNA Calanus 2019-06-01 Surface A17,Calanus,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_4,D-706_4,ENA:ERR9523683,ENA:PRJEB52087
P15212_4045,18S rRNA Calanus 2019-06-01 Surface A17,Calanus,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_5,D-706_5,ENA:ERR9523684,ENA:PRJEB52087
P15212_4046,18S rRNA Appendicularia 2019-06-01 Surface A17,Appendicularia,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_6,D-706_6,ENA:ERR9523685,ENA:PRJEB52087
P15212_4047,18S rRNA Appendicularia 2019-06-01 Surface A17,Appendicularia,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_7,D-706_7,ENA:ERR9523686,ENA:PRJEB52087
P15212_4048,18S rRNA Appendicularia 2019-06-01 Surface A17,Appendicularia,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_8,D-706_8,ENA:ERR9523687,ENA:PRJEB52087
P15212_4049,18S rRNA Appendicularia 2019-06-01 Surface A17,Appendicularia,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_9,D-706_9,ENA:ERR9523688,ENA:PRJEB52087
P15212_4050,18S rRNA Appendicularia 2019-06-01 Surface A17,Appendicularia,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_10,D-706_10,ENA:ERR9523689,ENA:PRJEB52087
P15212_4051,18S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_11,D-706_11,ENA:ERR9523690,ENA:PRJEB52087
P15212_4052,18S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_13,D-706_13,ENA:ERR9523691,ENA:PRJEB52087
P15212_4053,18S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_14,D-706_14,ENA:ERR9523692,ENA:PRJEB52087
P15212_4054,18S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_15,D-706_15,ENA:ERR9523693,ENA:PRJEB52087
P15212_4055,18S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_16,D-706_16,ENA:ERR9523694,ENA:PRJEB52087
P15212_4056,18S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_17,D-706_17,ENA:ERR9523695,ENA:PRJEB52087
P15212_4057,18S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_18,D-706_18,ENA:ERR9523696,ENA:PRJEB52087
P15212_4058,18S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_19,D-706_19,NA,NA
P15212_4059,18S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_20,D-706_20,ENA:ERR9523698,ENA:PRJEB52087
P15212_4060,18S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_1,D-612_1,ENA:ERR9523699,ENA:PRJEB52087
P15212_4061,18S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_2,D-612_2,ENA:ERR9523700,ENA:PRJEB52087
P15212_4062,18S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_3,D-612_3,ENA:ERR9523701,ENA:PRJEB52087
P15212_4063,18S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_4,D-612_4,ENA:ERR9523702,ENA:PRJEB52087
P15212_4064,18S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_5,D-612_5,ENA:ERR9523703,ENA:PRJEB52087
P15212_4065,18S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_6,D-612_6,ENA:ERR9523704,ENA:PRJEB52087
P15212_4066,18S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_7,D-612_7,ENA:ERR9523705,ENA:PRJEB52087
P15212_4067,18S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_8,D-612_8,ENA:ERR9523706,ENA:PRJEB52087
P15212_4068,18S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_9,D-612_9,ENA:ERR9523707,ENA:PRJEB52087
P15212_4069,18S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_10,D-612_10,ENA:ERR9523708,ENA:PRJEB52087
P15212_4070,18S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_11,D-612_11,ENA:ERR9523709,ENA:PRJEB52087
P15212_4071,18S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_12,D-612_12,ENA:ERR9523710,ENA:PRJEB52087
P15212_4072,18S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_13,D-612_13,ENA:ERR9523711,ENA:PRJEB52087
P15212_4073,18S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_14,D-612_14,ENA:ERR9523712,ENA:PRJEB52087
P15212_4074,18S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_15,D-612_15,ENA:ERR9523713,ENA:PRJEB52087
P15212_4075,18S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_16,D-612_16,ENA:ERR9523714,ENA:PRJEB52087
P15212_4076,18S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_17,D-612_17,ENA:ERR9523715,ENA:PRJEB52087
P15212_4077,18S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_18,D-612_18,ENA:ERR9523716,ENA:PRJEB52087
P15212_4078,18S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_19,D-612_19,ENA:ERR9523717,ENA:PRJEB52087
P15212_4079,18S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_20,D-612_20,ENA:ERR9523718,ENA:PRJEB52087
P15212_4080,18S rRNA NA 2019-06-02 Surface BY2,NA,2019-06-02T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-640,D-640,ENA:ERR9523719,ENA:PRJEB52087
P15212_4081,18S rRNA NA 2019-06-03 Surface BY2,NA,2019-06-03T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-643,D-643,ENA:ERR9523720,ENA:PRJEB52087
P15212_4082,18S rRNA NA 2019-06-04 Surface BY2,NA,2019-06-04T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-646,D-646,ENA:ERR9523721,ENA:PRJEB52087
P15212_4083,18S rRNA NA 2019-06-05 Surface BY5,NA,2019-06-05T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-627,D-627,ENA:ERR9523722,ENA:PRJEB52087
P15212_4084,18S rRNA NA 2019-06-06 Surface BY5,NA,2019-06-06T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-630,D-630,ENA:ERR9523723,ENA:PRJEB52087
P15212_4085,18S rRNA NA 2019-06-07 Surface BY5,NA,2019-06-07T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-633,D-633,ENA:ERR9523724,ENA:PRJEB52087
P15212_4086,18S rRNA NA 2019-06-08 Surface A17,NA,2019-06-08T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-694,D-694,ENA:ERR9523725,ENA:PRJEB52087
P15212_4087,18S rRNA NA 2019-06-09 Surface A17,NA,2019-06-09T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-697,D-697,ENA:ERR9523726,ENA:PRJEB52087
P15212_4088,18S rRNA NA 2019-06-10 Surface A17,NA,2019-06-10T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-700,D-700,ENA:ERR9523727,ENA:PRJEB52087
P15212_4089,18S rRNA NA 2019-06-11 Surface BY16,NA,2019-06-11T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-600,D-600,ENA:ERR9523728,ENA:PRJEB52087
P15212_4090,18S rRNA NA 2019-06-12 Surface BY16,NA,2019-06-12T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-603,D-603,ENA:ERR9523729,ENA:PRJEB52087
P15212_4091,18S rRNA NA 2019-06-13 Surface BY16,NA,2019-06-13T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-606,D-606,ENA:ERR9523730,ENA:PRJEB52087
P15212_4092,18S rRNA NA 2019-06-14 Surface NA,NA,2019-06-14T00:00:00Z,NA,0-20,10 litres,< 0.2 micrometers,NA NA,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,NA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",Diluent,Diluent,ENA:ERR9523731,ENA:PRJEB52087
P19201_1001,18S rRNA Acartia 2020-09-09 Surface BY2,Acartia,2020-09-09T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523824,ENA:PRJEB52087
P19201_1002,18S rRNA Acartia 2020-09-09 Surface BY2,Acartia,2020-09-09T00:00:00Z,By2,0-30,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,"WP2, 90 µm","Bulk DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523825,ENA:PRJEB52087
P19201_1003,18S rRNA Acartia 2020-09-09 Surface BY2,Acartia,2020-09-09T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of V3-V4 18S rRNA gene using 528F and 706R primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523826,ENA:PRJEB52087
