library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collection_device,samp_mat_process,source_material_ID,sample_name,sample_accession,study_accession
P30617_1183,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,44G8,NA,1 individual,160 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1183,Trawl_120.SPRAS22_SILL_75_18S,ENA:ERS23543704,ENA:PRJEB85974
P30617_1184,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,44G8,NA,1 individual,175 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1184,Trawl_120.SPRAS22_SILL_78_18S,ENA:ERS23543705,ENA:PRJEB85974
P30617_1185,18S rRNA Clupea harengus 2022-05-15 SPRAS22,Clupea harengus,2022-05-15,42G6,NA,1 individual,175 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1185,Trawl_129.SPRAS22_SILL_145_18S,ENA:ERS23543706,ENA:PRJEB85974
P30617_1186,18S rRNA Clupea harengus 2022-05-15 SPRAS22,Clupea harengus,2022-05-15,42G6,NA,1 individual,155 mm,56.5127827333333 16.9490442,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G6,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1186,Trawl_129.SPRAS22_SILL_148_18S,ENA:ERS23543707,ENA:PRJEB85974
P30617_1187,18S rRNA Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,175 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1187,Trawl_132.SPRAS22_SILL_156_18S,ENA:ERS23543708,ENA:PRJEB85974
P30617_1188,18S rRNA Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,165 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1188,Trawl_132.SPRAS22_SILL_158_18S,ENA:ERS23543709,ENA:PRJEB85974
P30617_1189,18S rRNA Clupea harengus 2022-05-16 SPRAS22,Clupea harengus,2022-05-16,43G7,NA,1 individual,185 mm,57.1576731666667 17.3177403,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1189,Trawl_132.SPRAS22_SILL_159_18S,ENA:ERS23543710,ENA:PRJEB85974
P30617_1190,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,110 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1190,Trawl_119.SPRAS22_SK.SILL_63_18S,ENA:ERS23543711,ENA:PRJEB85974
P30617_1191,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,115 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1191,Trawl_119.SPRAS22_SK.SILL_66_18S,ENA:ERS23543712,ENA:PRJEB85974
P30617_1192,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,45G7,NA,1 individual,105 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1192,Trawl_119.SPRAS22_SK.SILL_69_18S,ENA:ERS23543713,ENA:PRJEB85974
P30617_1193,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,43G7,NA,1 individual,115 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1193,Trawl_122.SPRAS22_SK.SILL_83_18S,ENA:ERS23543714,ENA:PRJEB85974
P30617_1194,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,43G7,NA,1 individual,115 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1194,Trawl_122.SPRAS22_SK.SILL_85_18S,ENA:ERS23543715,ENA:PRJEB85974
P30617_1195,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1195,Trawl_123.SPRAS22_SK.SILL_93_18S,ENA:ERS23543716,ENA:PRJEB85974
P30617_1196,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1196,Trawl_123.SPRAS22_SK.SILL_94_18S,ENA:ERS23543717,ENA:PRJEB85974
P30617_1197,18S rRNA Sprattus sprattus 2022-05-14 SPRAS22,Sprattus sprattus,2022-05-14,42G7,NA,1 individual,115 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1197,Trawl_123.SPRAS22_SK.SILL_95_18S,ENA:ERS23543718,ENA:PRJEB85974
P30617_1198,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,45 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1198,Trawl_115.SPRAS22_SPIGG_34_18S,ENA:ERS23543719,ENA:PRJEB85974
P30617_1199,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,55 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1199,Trawl_115.SPRAS22_SPIGG_36_18S,ENA:ERS23543720,ENA:PRJEB85974
P30617_1200,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,46G8,NA,1 individual,45 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1200,Trawl_115.SPRAS22_SPIGG_38_18S,ENA:ERS23543721,ENA:PRJEB85974
P30617_1201,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,60 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1201,Trawl_119.SPRAS22_SPIGG_64_18S,ENA:ERS23543722,ENA:PRJEB85974
P30617_1202,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,40 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1202,Trawl_119.SPRAS22_SPIGG_65_18S,ENA:ERS23543723,ENA:PRJEB85974
P30617_1203,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,45G7,NA,1 individual,45 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1203,Trawl_119.SPRAS22_SPIGG_68_18S,ENA:ERS23543724,ENA:PRJEB85974
P30617_1204,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,43G7,NA,1 individual,70 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1204,Trawl_122.SPRAS22_SPIGG_94_18S,ENA:ERS23543725,ENA:PRJEB85974
P30617_1205,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,43G7,NA,1 individual,65 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1205,Trawl_122.SPRAS22_SPIGG_97_18S,ENA:ERS23543726,ENA:PRJEB85974
P30617_1206,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,170 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1206,Trawl_113.SPRAS22_SILL_21_18S,ENA:ERS23543727,ENA:PRJEB85974
P30617_1207,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,190 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1207,Trawl_113.SPRAS22_SILL_24_18S,ENA:ERS23543728,ENA:PRJEB85974
P30617_1208,18S rRNA Clupea harengus 2022-05-11 SPRAS22,Clupea harengus,2022-05-11,46G8,NA,1 individual,175 mm,58.7021176333333 18.3091798166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1208,Trawl_113.SPRAS22_SILL_28_18S,ENA:ERS23543729,ENA:PRJEB85974
P30617_1209,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,160 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1209,Trawl_117.SPRAS22_SILL_53_18S,ENA:ERS23543730,ENA:PRJEB85974
P30617_1210,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,150 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1210,Trawl_117.SPRAS22_SILL_56_18S,ENA:ERS23543731,ENA:PRJEB85974
P30617_1211,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,45G8,NA,1 individual,175 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1211,Trawl_117.SPRAS22_SILL_59_18S,ENA:ERS23543732,ENA:PRJEB85974
P30617_1212,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,160 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1212,Trawl_123.SPRAS22_SILL_96_18S,ENA:ERS23543733,ENA:PRJEB85974
P30617_1213,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,42G7,NA,1 individual,180 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1213,Trawl_123.SPRAS22_SILL_98_18S,ENA:ERS23543734,ENA:PRJEB85974
P30617_1214,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,55 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1214,Trawl_116.SPRAS22_SPIGG_42_18S,ENA:ERS23543735,ENA:PRJEB85974
P30617_1215,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,45 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1215,Trawl_116.SPRAS22_SPIGG_44_18S,ENA:ERS23543736,ENA:PRJEB85974
P30617_1216,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,60 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1216,Trawl_117.SPRAS22_SPIGG_54_18S,ENA:ERS23543737,ENA:PRJEB85974
P30617_1217,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,45 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1217,Trawl_117.SPRAS22_SPIGG_56_18S,ENA:ERS23543738,ENA:PRJEB85974
P30617_1218,18S rRNA Gasterosteus aculeatus 2022-05-12 SPRAS22,Gasterosteus aculeatus,2022-05-12,45G8,NA,1 individual,65 mm,58.1149474333333 18.1415857166667,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1218,Trawl_117.SPRAS22_SPIGG_57_18S,ENA:ERS23543739,ENA:PRJEB85974
P30617_1219,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,75 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1219,Trawl_120.SPRAS22_SPIGG_72_18S,ENA:ERS23543740,ENA:PRJEB85974
P30617_1220,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,60 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1220,Trawl_120.SPRAS22_SPIGG_75_18S,ENA:ERS23543741,ENA:PRJEB85974
P30617_1221,18S rRNA Gasterosteus aculeatus 2022-05-13 SPRAS22,Gasterosteus aculeatus,2022-05-13,44G8,NA,1 individual,65 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1221,Trawl_120.SPRAS22_SPIGG_79_18S,ENA:ERS23543742,ENA:PRJEB85974
P30617_1222,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G7,NA,1 individual,60 mm,56.80215705 17.6187082833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1222,Trawl_123.SPRAS22_SPIGG_107_18S,ENA:ERS23543743,ENA:PRJEB85974
P30617_1223,18S rRNA Gasterosteus aculeatus 2022-05-14 SPRAS22,Gasterosteus aculeatus,2022-05-14,42G8,NA,1 individual,60 mm,56.9825129333333 18.8956933833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 42G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1223,Trawl_124.SPRAS22_SPIGG_113_18S,ENA:ERS23543744,ENA:PRJEB85974
P30617_1224,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,85 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1224,Trawl_115.SPRAS22_SK.SILL_34_18S,ENA:ERS23543747,ENA:PRJEB85974
P30617_1225,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,120 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1225,Trawl_115.SPRAS22_SK.SILL_37_18S,ENA:ERS23543748,ENA:PRJEB85974
P30617_1226,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,46G8,NA,1 individual,115 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1226,Trawl_115.SPRAS22_SK.SILL_39_18S,ENA:ERS23543749,ENA:PRJEB85974
P30617_1227,18S rRNA Sprattus sprattus 2022-05-12 SPRAS22,Sprattus sprattus,2022-05-12,45G8,NA,1 individual,110 mm,58.38089485 18.7375807333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1227,Trawl_116.SPRAS22_SK.SILL_44_18S,ENA:ERS23543750,ENA:PRJEB85974
P30617_1228,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,44G8,NA,1 individual,100 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1228,Trawl_120.SPRAS22_SK.SILL_73_18S,ENA:ERS23543751,ENA:PRJEB85974
P30617_1229,18S rRNA Sprattus sprattus 2022-05-13 SPRAS22,Sprattus sprattus,2022-05-13,44G8,NA,1 individual,110 mm,57.9526785 18.2313046833333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 44G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1229,Trawl_120.SPRAS22_SK.SILL_75_18S,ENA:ERS23543752,ENA:PRJEB85974
P30617_1230,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,165 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1230,Trawl_115.SPRAS22_SILL_34_18S,ENA:ERS23543753,ENA:PRJEB85974
P30617_1231,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,170 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1231,Trawl_115.SPRAS22_SILL_37_18S,ENA:ERS23543754,ENA:PRJEB85974
P30617_1232,18S rRNA Clupea harengus 2022-05-12 SPRAS22,Clupea harengus,2022-05-12,46G8,NA,1 individual,100 mm,58.8021049666667 18.5743016,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 46G8,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1232,Trawl_115.SPRAS22_SILL_39_18S,ENA:ERS23543755,ENA:PRJEB85974
P30617_1233,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,145 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1233,Trawl_119.SPRAS22_SILL_66_18S,ENA:ERS23543756,ENA:PRJEB85974
P30617_1234,18S rRNA Clupea harengus 2022-05-13 SPRAS22,Clupea harengus,2022-05-13,45G7,NA,1 individual,170 mm,58.16356825 17.7271906333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 45G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1234,Trawl_119.SPRAS22_SILL_69_18S,ENA:ERS23543757,ENA:PRJEB85974
P30617_1235,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,43G7,NA,1 individual,160 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1235,Trawl_122.SPRAS22_SILL_83_18S,ENA:ERS23543758,ENA:PRJEB85974
P30617_1236,18S rRNA Clupea harengus 2022-05-14 SPRAS22,Clupea harengus,2022-05-14,43G7,NA,1 individual,170 mm,57.3839776333333 17.5022797333333,"Metabarcoding of 18S rRNA gene using 528F-706R primers, dual amplification, Illumina Miseq",Pelagic Baltic Sea,ICES statistical rectangle 43G7,Seawater,Trawl,Pelagic Trawl,"Organism identification and DNA extraction, QIAmp Micro Kit",S1236,Trawl_122.SPRAS22_SILL_87_18S,ENA:ERS23543759,ENA:PRJEB85974
