library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
P15212_4240,16S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_12,D-706_12,ENA:ERR9523783,ENA:PRJEB52087
P15212_4241,16S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_13,D-706_13,ENA:ERR9523784,ENA:PRJEB52087
P15212_4242,16S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_14,D-706_14,ENA:ERR9523785,ENA:PRJEB52087
P15212_4243,16S rRNA Temora 2019-06-01 Surface A17,Temora,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_15,D-706_15,ENA:ERR9523786,ENA:PRJEB52087
P15212_4244,16S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_16,D-706_16,ENA:ERR9523787,ENA:PRJEB52087
P15212_4245,16S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_17,D-706_17,ENA:ERR9523788,ENA:PRJEB52087
P15212_4246,16S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_18,D-706_18,ENA:ERR9523789,ENA:PRJEB52087
P15212_4247,16S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_19,D-706_19,ENA:ERR9523790,ENA:PRJEB52087
P15212_4248,16S rRNA Evadne 2019-06-01 Surface A17,Evadne,2019-06-01T00:00:00Z,A17,0-30,10 individuals,< 90 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-706_20,D-706_20,ENA:ERR9523791,ENA:PRJEB52087
P15212_4249,16S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_1,D-612_1,ENA:ERR9523792,ENA:PRJEB52087
P15212_4250,16S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_3,D-612_3,ENA:ERR9523793,ENA:PRJEB52087
P15212_4251,16S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_4,D-612_4,ENA:ERR9523794,ENA:PRJEB52087
P15212_4252,16S rRNA Acartia 2019-06-01 Surface BY16,Acartia,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_5,D-612_5,ENA:ERR9523795,ENA:PRJEB52087
P15212_4253,16S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_6,D-612_6,ENA:ERR9523796,ENA:PRJEB52087
P15212_4254,16S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_7,D-612_7,ENA:ERR9523797,ENA:PRJEB52087
P15212_4255,16S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_8,D-612_8,ENA:ERR9523798,ENA:PRJEB52087
P15212_4256,16S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_9,D-612_9,ENA:ERR9523799,ENA:PRJEB52087
P15212_4257,16S rRNA Temora 2019-06-01 Surface BY16,Temora,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_10,D-612_10,ENA:ERR9523800,ENA:PRJEB52087
P15212_4258,16S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_11,D-612_11,ENA:ERR9523801,ENA:PRJEB52087
P15212_4259,16S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_12,D-612_12,ENA:ERR9523802,ENA:PRJEB52087
P15212_4260,16S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_13,D-612_13,ENA:ERR9523803,ENA:PRJEB52087
P15212_4261,16S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_14,D-612_14,ENA:ERR9523804,ENA:PRJEB52087
P15212_4262,16S rRNA Centropages 2019-06-01 Surface BY16,Centropages,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_15,D-612_15,ENA:ERR9523805,ENA:PRJEB52087
P15212_4263,16S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_16,D-612_16,ENA:ERR9523806,ENA:PRJEB52087
P15212_4264,16S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_17,D-612_17,ENA:ERR9523807,ENA:PRJEB52087
P15212_4265,16S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_18,D-612_18,ENA:ERR9523808,ENA:PRJEB52087
P15212_4266,16S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_19,D-612_19,ENA:ERR9523809,ENA:PRJEB52087
P15212_4267,16S rRNA Evadne 2019-06-01 Surface BY16,Evadne,2019-06-01T00:00:00Z,By16,0-30,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",D-612_20,D-612_20,ENA:ERR9523810,ENA:PRJEB52087
P15212_4268,16S rRNA NA 2019-06-01 Surface By2,Seawater,2019-06-01T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-640,D-640,ENA:ERR9523811,ENA:PRJEB52087
P15212_4269,16S rRNA NA 2019-06-01 Surface By2,Seawater,2019-06-01T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-643,D-643,ENA:ERR9523812,ENA:PRJEB52087
P15212_4270,16S rRNA NA 2019-06-01 Surface By2,Seawater,2019-06-01T00:00:00Z,By2,0-20,10 litres,< 0.2 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-646,D-646,ENA:ERR9523813,ENA:PRJEB52087
P15212_4271,16S rRNA NA 2019-06-01 Surface By5,Seawater,2019-06-01T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-627,D-627,ENA:ERR9523814,ENA:PRJEB52087
P15212_4272,16S rRNA NA 2019-06-01 Surface By5,Seawater,2019-06-01T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-630,D-630,ENA:ERR9523815,ENA:PRJEB52087
P15212_4273,16S rRNA NA 2019-06-01 Surface By5,Seawater,2019-06-01T00:00:00Z,By5,0-20,10 litres,< 0.2 micrometers,55.25 15.98333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY5 BORNHOLMSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-633,D-633,ENA:ERR9523816,ENA:PRJEB52087
P15212_4274,16S rRNA NA 2019-06-01 Surface A17,Seawater,2019-06-01T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-694,D-694,ENA:ERR9523817,ENA:PRJEB52087
P15212_4275,16S rRNA NA 2019-06-01 Surface A17,Seawater,2019-06-01T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-697,D-697,ENA:ERR9523818,ENA:PRJEB52087
P15212_4276,16S rRNA NA 2019-06-01 Surface A17,Seawater,2019-06-01T00:00:00Z,A17,0-20,10 litres,< 0.2 micrometers,58.275 10.51333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,Å17,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-700,D-700,ENA:ERR9523819,ENA:PRJEB52087
P15212_4277,16S rRNA NA 2019-06-01 Surface By16,Seawater,2019-06-01T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-600,D-600,ENA:ERR9523820,ENA:PRJEB52087
P15212_4278,16S rRNA NA 2019-06-01 Surface By16,Seawater,2019-06-01T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-603,D-603,ENA:ERR9523821,ENA:PRJEB52087
P15212_4279,16S rRNA NA 2019-06-01 Surface By16,Seawater,2019-06-01T00:00:00Z,By16,0-20,10 litres,< 0.2 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Integrated Water Sample,Hose,"Bulk DNA extraction, QIAmp Micro Kit",D-606,D-606,ENA:ERR9523822,ENA:PRJEB52087
P15212_4280,16S rRNA NA 2019-06-01 NA NA,Seawater,2019-06-01T00:00:00Z,NA,0-20,10 litres,< 0.2 micrometers,NA NA,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,NA,Seawater,Integrated Water Sample,NA,"Bulk DNA extraction, QIAmp Micro Kit",Diluent,Diluent,ENA:ERR9523823,ENA:PRJEB52087
P19201_1073,16S rRNA Acartia 2020-09-09 Surface By2,Acartia,2020-09-09T00:00:00Z,By2,0-30,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523896,ENA:PRJEB52087
P19201_1074,16S rRNA Acartia 2020-09-09 Surface By2,Acartia,2020-09-09T00:00:00Z,By2,0-31,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523897,ENA:PRJEB52087
P19201_1075,16S rRNA Acartia 2020-09-09 Surface By2,Acartia,2020-09-09T00:00:00Z,By2,0-32,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523898,ENA:PRJEB52087
P19201_1076,16S rRNA Acartia 2020-09-09 Surface By2,Acartia,2020-09-09T00:00:00Z,By2,0-33,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523899,ENA:PRJEB52087
P19201_1077,16S rRNA Acartia 2020-09-09 Surface By2,Acartia,2020-09-09T00:00:00Z,By2,0-34,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523900,ENA:PRJEB52087
P19201_1078,16S rRNA Temora 2020-09-09 Surface By2,Temora,2020-09-09T00:00:00Z,By2,0-35,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523901,ENA:PRJEB52087
P19201_1079,16S rRNA Temora 2020-09-09 Surface By2,Temora,2020-09-09T00:00:00Z,By2,0-36,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523902,ENA:PRJEB52087
P19201_1080,16S rRNA Temora 2020-09-09 Surface By2,Temora,2020-09-09T00:00:00Z,By2,0-37,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523903,ENA:PRJEB52087
P19201_1081,16S rRNA Temora 2020-09-09 Surface By2,Temora,2020-09-09T00:00:00Z,By2,0-38,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523904,ENA:PRJEB52087
P19201_1082,16S rRNA Temora 2020-09-09 Surface By2,Temora,2020-09-09T00:00:00Z,By2,0-39,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523905,ENA:PRJEB52087
P19201_1083,16S rRNA Centropages 2020-09-09 Surface By2,Centropages,2020-09-09T00:00:00Z,By2,0-40,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523906,ENA:PRJEB52087
P19201_1084,16S rRNA Centropages 2020-09-09 Surface By2,Centropages,2020-09-09T00:00:00Z,By2,0-41,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523907,ENA:PRJEB52087
P19201_1085,16S rRNA Centropages 2020-09-09 Surface By2,Centropages,2020-09-09T00:00:00Z,By2,0-42,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523908,ENA:PRJEB52087
P19201_1086,16S rRNA Centropages 2020-09-09 Surface By2,Centropages,2020-09-09T00:00:00Z,By2,0-43,10 individuals,< 90 micrometers,54.97333 14.09667,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY2 ARKONA,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523909,ENA:PRJEB52087
P19201_1087,16S rRNA Centropages 2020-09-09 Surface By15,Centropages,2020-09-09T00:00:00Z,By15,0-44,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523910,ENA:PRJEB52087
P19201_1088,16S rRNA Acartia 2020-09-10 Surface By15,Acartia,2020-09-10T00:00:00Z,By15,0-45,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523911,ENA:PRJEB52087
P19201_1089,16S rRNA Acartia 2020-09-10 Surface By15,Acartia,2020-09-10T00:00:00Z,By15,0-46,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523912,ENA:PRJEB52087
P19201_1090,16S rRNA Acartia 2020-09-10 Surface By15,Acartia,2020-09-10T00:00:00Z,By15,0-47,10 individuals,< 90 micrometers,57.33333 20.05,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY15 GOTLANDSDJ,Seawater,Vertical Plankton Net,"WP2, 90 µm","Organism Identification and DNA extraction, QIAmp Micro Kit",NA,NA,ENA:ERR9523913,ENA:PRJEB52087
